0,50,0,0,40,0,0,10,0.584,0.628
12,7,4,2,39,15,19,2,0.196,0.263
4,0,10,18,39,9,16,3,0.271,0.334
4,0,10,18,39,9,16,3,0.246,0.315
7,2,26,6,39,1,8,11,0.94,1.176
7,2,26,6,39,1,8,11,0.99,1.331
13,5,4,9,39,5,21,4,0.326,0.503
1,22,8,4,38,16,7,4,0.311,0.303
4,12,17,3,38,16,9,1,0.458,0.496
3,1,9,8,36,32,11,0,0.29,0.26
14,4,9,7,36,12,4,14,1.446,1.813
6,11,17,2,36,7,5,16,1.045,1.987
2,2,12,21,35,12,8,8,0.372,0.417
40,0,13,0,35,0,0,12,1.373,1.55
11,25,0,14,35,10,5,0,0.161,0.197
12,1,15,15,35,0,20,2,0.257,0.736
5,23,0,0,34,16,7,15,0.596,1.094
5,3,5,17,34,4,20,12,0.585,0.57
12,27,7,2,34,1,7,10,0.528,0.755
14,31,8,1,34,3,7,2,0.292,0.316
14,31,8,1,34,3,7,2,0.405,0.466
1,3,2,3,33,0,31,27,1.466,2.056
28,0,4,12,32,14,3,7,0.356,0.639
16,7,4,14,32,8,11,8,0.25,0.554
3,14,10,15,32,7,12,7,0.353,0.523
15,1,16,19,32,11,6,0,0.319,0.399
14,24,7,11,32,0,3,8,0.413,0.636
10,20,10,11,32,2,10,5,0.496,0.417
10,20,10,11,32,2,10,5,0.338,0.356
21,8,0,15,31,4,6,14,0.577,0.787
21,8,0,15,31,4,6,14,0.524,0.826
18,8,9,0,31,5,20,9,0.376,0.456
13,30,2,6,31,1,7,10,0.462,0.437
13,30,2,6,31,1,7,10,0.433,0.481
9,2,3,21,30,8,2,25,1.54,2.531
12,17,3,2,30,4,6,26,1.732,2.196
5,26,3,12,30,10,5,9,0.222,0.507
18,32,1,1,30,2,7,9,0.389,0.495
0,6,35,15,29,11,1,3,0.48,0.853
22,21,9,8,29,5,4,2,0.335,0.351
14,7,0,2,29,0,41,7,0.265,0.384
0,19,22,9,28,8,0,14,0.638,1.377
12,27,2,5,28,1,9,16,0.594,0.682
12,27,11,5,28,2,6,9,0.379,0.468
32,19,6,7,28,7,0,1,0.229,0.257
0,72,0,0,28,0,0,0,0.22,0.149
3,15,3,6,27,1,13,32,1.623,2.042
26,1,9,1,27,1,4,30,1.749,2.271
4,9,2,8,27,8,19,23,0.699,0.757
19,7,11,4,27,26,1,5,0.198,0.269
24,11,0,21,27,3,10,4,0.324,0.298
6,21,15,7,27,2,20,2,0.223,0.289
0,0,73,0,27,0,0,0,0.661,0.742
2,5,16,11,26,23,9,8,0.226,0.19
2,4,14,10,26,20,23,1,0.1,0.148
8,7,2,33,26,0,19,5,0.192,0.278
3,34,17,11,26,0,8,1,0.288,0.418
1,25,3,0,25,0,12,34,1.434,2.375
0,9,11,15,25,10,10,20,0.487,0.667
24,1,8,8,25,1,4,28,1.497,1.848
24,1,8,8,25,1,4,28,1.199,1.61
20,5,8,8,25,1,4,28,1.397,2.008
7,36,2,9,25,2,0,19,1.007,1.168
4,9,18,10,25,0,16,18,0.813,1.119
53,0,0,8,25,0,4,10,0.382,0.422
35,4,16,2,25,1,13,4,0.572,0.67
43,2,3,18,25,2,6,2,0.341,0.365
43,2,3,18,25,2,6,2,0.228,0.29
4,4,7,7,24,5,17,32,1.342,1.813
3,6,17,22,24,13,4,11,0.247,0.398
2,13,6,28,24,14,12,1,0.138,0.165
40,0,36,0,24,0,0,0,0.567,0.629
38,2,2,5,23,24,1,5,0.332,0.366
23,2,5,4,23,28,15,0,0.18,0.169
22,1,28,7,23,1,4,15,1.289,1.283
8,3,41,8,23,1,2,14,1.066,1.243
3,13,44,1,23,7,2,7,0.42,0.917
2,36,6,9,23,8,13,3,0.183,0.17
17,3,15,15,23,4,16,7,0.318,0.423
2,19,7,9,22,28,3,10,0.158,0.136
15,5,7,8,22,31,8,4,0.179,0.121
2,8,15,22,22,29,2,0,0.103,0.091
0,0,38,0,22,0,13,27,1.279,1.691
2,6,17,7,22,20,24,2,0.162,0.117
4,0,21,11,22,5,21,16,0.473,0.601
7,7,31,8,22,18,7,0,0.228,0.234
10,2,19,6,22,12,27,2,0.167,0.209
18,17,18,9,22,12,4,0,0.183,0.348
19,3,10,31,22,3,10,2,0.17,0.257
78,0,0,0,22,0,0,0,0.299,0.362
0,23,55,0,22,0,0,0,0.393,0.494
25,8,0,1,21,22,6,17,0.559,0.913
3,16,21,15,21,0,5,19,0.994,1.061
31,3,2,8,21,7,20,9,0.182,0.204
31,3,2,8,21,7,20,9,0.169,0.209
43,1,4,15,21,4,7,5,0.324,0.474
0,1,60,1,21,5,11,1,0.51,0.456
23,15,11,15,21,4,10,1,0.241,0.29
35,8,24,8,21,2,2,1,0.252,0.344
35,8,24,8,21,2,2,1,0.242,0.374
11,13,21,20,21,2,12,0,0.186,0.403
0,0,79,0,21,0,0,0,0.685,0.665
0,0,79,0,21,0,0,0,0.492,0.603
13,1,5,13,20,25,11,12,0.183,0.248
0,0,0,33,20,0,13,34,1.001,1.389
2,23,7,12,20,24,8,4,0.111,0.093
1,3,12,11,20,25,28,0,0.085,0.092
2,26,2,1,20,22,25,2,0.08,0.059
2,11,8,6,20,13,32,8,0.116,0.115
13,11,16,19,20,3,0,18,1.011,1.054
10,1,26,9,20,16,18,0,0.279,0.205
21,10,7,17,20,11,11,3,0.166,0.156
24,38,5,4,20,1,7,2,0.239,0.208
24,38,5,4,20,1,7,2,0.176,0.195
14,14,20,10,20,1,20,1,0.17,0.322
3,3,16,9,19,1,12,37,2.206,2.843
20,12,2,6,19,24,4,13,0.281,0.309
3,2,7,27,19,4,5,33,1.404,2.143
9,11,18,5,19,0,5,33,1.631,2.052
5,9,20,18,19,19,7,3,0.133,0.129
7,7,19,0,19,12,27,9,0.167,0.158
0,26,26,3,19,6,13,7,0.328,0.314
28,1,2,24,19,9,13,4,0.144,0.153
4,2,28,2,19,8,35,2,0.181,0.16
10,16,18,0,19,5,27,5,0.197,0.19
7,23,0,12,19,8,30,1,0.11,0.087
13,14,38,3,19,0,4,9,0.668,0.926
2,27,14,0,18,11,7,21,0.519,0.69
7,22,11,0,18,22,20,0,0.137,0.122
1,1,1,53,18,13,9,4,0.143,0.118
37,16,9,7,18,6,3,4,0.225,0.327
20,18,23,4,18,6,8,3,0.22,0.323
9,36,9,14,18,0,6,8,0.214,0.542
7,0,43,3,18,2,21,6,0.29,0.719
36,14,10,11,18,4,5,2,0.234,0.232
4,31,8,34,18,3,1,1,0.216,0.189
25,9,0,2,17,20,11,16,0.222,0.254
5,12,10,5,17,24,17,10,0.151,0.122
3,1,24,4,17,14,20,17,0.19,0.207
11,3,5,9,17,23,25,7,0.145,0.094
3,3,38,10,17,19,0,10,0.56,0.598
3,3,38,10,17,19,0,10,0.366,0.432
26,10,0,18,17,9,3,17,0.275,0.389
4,19,17,8,17,1,10,24,0.91,0.993
7,30,12,7,17,4,10,13,0.36,0.368
5,7,5,34,17,1,15,16,0.373,0.534
1,19,37,16,17,1,3,6,0.389,0.455
40,0,36,0,17,0,0,7,0.581,0.658
40,0,36,0,17,0,0,7,0.574,0.656
13,15,12,11,16,4,5,24,0.491,0.733
4,19,4,19,16,12,14,12,0.156,0.161
12,1,43,6,16,7,0,15,0.596,0.806
13,9,16,4,16,9,20,12,0.233,0.232
20,4,5,16,16,16,23,0,0.096,0.065
12,0,33,25,16,0,0,15,0.673,0.873
9,20,9,30,16,1,2,13,0.369,0.548
21,11,19,5,16,11,15,1,0.158,0.168
5,13,18,17,16,3,20,8,0.243,0.245
32,1,8,0,16,3,32,8,0.177,0.379
15,3,3,36,16,8,19,0,0.092,0.135
11,2,28,14,16,2,21,6,0.237,0.289
16,4,9,25,16,4,24,2,0.164,0.178
6,4,35,23,16,0,11,4,0.322,0.391
6,4,35,23,16,0,11,4,0.233,0.318
28,6,6,1,15,18,2,24,0.65,0.948
2,7,18,7,15,37,10,5,0.161,0.068
2,7,18,7,15,37,10,5,0.099,0.053
2,15,11,14,15,29,11,3,0.137,0.103
30,2,18,0,15,27,4,4,0.172,0.105
27,7,19,11,15,12,0,9,0.259,0.254
47,8,2,3,15,2,10,13,0.302,0.499
8,1,20,45,15,1,2,8,0.285,0.423
6,12,11,31,15,4,18,3,0.114,0.2
12,3,53,3,15,1,9,4,0.353,0.438
2,7,2,69,15,3,2,0,0.131,0.135
24,4,5,3,14,8,9,33,1.318,1.465
8,9,22,0,14,26,9,12,0.148,0.164
9,1,17,0,14,4,21,34,1.45,1.531
6,1,0,3,14,4,40,32,0.628,0.66
16,12,5,11,14,9,6,27,0.545,1.124
14,31,1,0,14,5,7,28,0.561,0.586
14,31,1,0,14,5,7,28,0.563,0.691
6,37,6,7,14,0,0,30,1.085,1.361
7,25,13,1,14,0,11,29,0.862,1.825
28,3,9,18,14,4,1,23,0.542,1.258
7,3,16,1,14,19,33,7,0.118,0.108
18,30,0,3,14,16,10,9,0.174,0.179
16,17,16,4,14,11,10,12,0.207,0.267
12,12,13,22,14,7,4,16,0.455,0.582
5,1,13,18,14,16,27,6,0.13,0.113
6,0,19,6,14,22,33,0,0.133,0.119
23,6,15,6,14,13,15,8,0.148,0.207
10,11,19,30,14,12,0,4,0.164,0.299
29,0,18,18,14,8,5,8,0.287,0.474
12,12,20,21,14,6,6,9,0.206,0.55
11,4,15,13,14,9,31,2,0.133,0.108
11,4,15,13,14,9,31,2,0.124,0.099
27,40,4,11,14,3,0,1,0.137,0.164
7,1,10,20,13,6,6,37,1.338,2.378
3,0,21,6,13,15,24,18,0.285,0.257
9,25,1,1,13,18,19,14,0.122,0.123
18,16,5,9,13,24,12,3,0.088,0.103
11,11,20,20,13,19,3,3,0.161,0.118
18,9,22,2,13,7,15,14,0.293,0.345
27,15,5,10,13,12,10,8,0.139,0.115
29,6,15,8,13,17,12,0,0.153,0.133
23,1,25,10,13,7,17,4,0.223,0.218
2,18,48,2,13,9,6,2,0.292,0.29
2,18,48,2,13,9,6,2,0.191,0.225
1,30,14,0,12,22,1,20,0.315,0.344
22,11,8,5,12,13,5,24,0.458,0.992
6,13,2,17,12,33,14,3,0.082,0.044
15,33,1,0,12,2,7,30,0.718,0.877
14,22,6,15,12,10,1,20,0.316,0.538
3,24,8,18,12,15,8,12,0.173,0.182
25,4,10,17,12,4,5,23,0.847,0.96
0,21,37,2,12,19,2,7,0.355,0.253
12,16,7,17,12,15,12,9,0.123,0.109
8,12,0,18,12,11,26,13,0.105,0.196
23,7,0,22,12,4,15,17,0.294,0.238
27,11,8,18,12,1,4,20,0.455,0.609
57,11,5,3,12,5,1,6,0.276,0.294
14,34,19,1,12,2,18,0,0.138,0.153
7,1,17,20,11,33,3,8,0.236,0.147
17,22,3,1,11,15,7,24,0.321,0.38
18,10,19,2,11,18,1,21,0.606,0.707
15,11,10,1,11,34,15,3,0.142,0.07
20,6,3,17,11,20,6,17,0.191,0.301
17,17,12,4,11,9,2,28,0.642,1.28
9,12,5,19,11,24,9,11,0.103,0.079
11,3,28,6,11,8,10,24,0.521,0.753
11,3,28,6,11,8,10,24,0.49,0.83
5,8,36,6,11,7,5,22,0.75,1.083
20,13,1,11,11,23,16,5,0.095,0.048
17,11,28,4,11,10,3,15,0.384,0.45
0,35,18,11,11,25,0,0,0.111,0.06
5,14,17,10,11,18,21,4,0.115,0.067
33,12,21,0,11,12,1,10,0.203,0.366
12,28,15,10,11,14,3,7,0.166,0.111
13,0,28,27,11,1,3,16,0.573,0.744
13,0,28,27,11,1,3,16,0.574,0.749
16,17,8,11,11,0,23,14,0.256,0.447
1,5,44,10,11,1,16,13,0.446,0.426
1,5,44,10,11,1,16,13,0.61,0.607
18,10,6,24,11,3,23,5,0.178,0.165
9,23,15,16,11,4,22,0,0.117,0.116
20,15,8,8,10,31,1,7,0.162,0.079
20,15,8,8,10,31,1,7,0.115,0.077
0,20,0,33,10,16,6,15,0.123,0.233
5,22,15,0,10,18,22,8,0.132,0.085
17,14,4,16,10,16,15,8,0.105,0.092
36,0,11,4,10,0,19,20,0.473,1.01
20,22,6,17,10,17,7,2,0.101,0.079
20,22,6,17,10,17,7,2,0.094,0.076
10,1,0,19,10,17,42,1,0.083,0.037
44,0,1,25,10,1,3,15,0.264,0.373
5,10,44,10,10,8,6,7,0.386,0.43
3,5,19,26,10,5,23,9,0.174,0.188
18,24,10,8,10,5,16,9,0.182,0.217
14,25,23,14,10,0,0,14,0.469,0.545
19,23,1,4,10,2,34,6,0.149,0.112
19,23,1,4,10,2,34,6,0.15,0.151
10,4,16,5,10,6,47,2,0.129,0.126
42,20,15,4,10,4,1,4,0.235,0.322
22,10,24,6,10,3,21,4,0.217,0.24
31,4,3,35,10,2,10,5,0.141,0.198
5,14,10,9,9,23,8,22,0.184,0.199
4,7,11,18,9,12,7,32,0.683,1.168
3,4,16,31,9,13,5,19,0.161,0.344
25,5,4,0,9,2,27,28,0.506,0.557
36,9,17,5,9,15,0,9,0.211,0.226
8,13,31,9,9,1,6,23,0.878,0.994
25,15,6,21,9,9,1,14,0.193,0.21
16,19,32,1,9,22,1,0,0.109,0.118
6,15,17,24,9,15,7,6,0.152,0.128
6,15,17,24,9,15,7,6,0.111,0.118
2,28,11,17,9,2,12,19,0.365,0.515
4,10,17,30,9,13,10,7,0.148,0.12
23,45,6,1,9,0,1,15,0.337,0.604
25,1,14,17,9,3,21,10,0.15,0.381
8,10,11,22,9,0,37,3,0.122,0.123
5,26,1,8,8,10,6,36,0.62,1.133
7,26,5,9,8,39,1,5,0.116,0.048
8,10,8,15,8,24,13,14,0.204,0.224
9,6,1,18,8,24,28,6,0.067,0.054
11,14,6,20,8,25,12,4,0.089,0.061
13,2,1,36,8,20,11,9,0.092,0.066
5,3,48,3,8,7,5,21,0.774,0.835
9,9,42,0,8,13,9,10,0.393,0.415
7,27,23,9,8,13,4,9,0.139,0.25
6,20,36,7,8,6,4,13,0.323,0.381
5,19,26,0,8,11,24,7,0.188,0.17
11,24,7,39,8,8,0,3,0.13,0.114
31,13,24,8,8,4,5,7,0.37,0.433
12,4,23,24,8,4,19,6,0.15,0.254
8,19,53,2,8,1,1,8,0.433,0.566
17,28,10,26,8,2,4,5,0.141,0.178
24,6,15,13,8,3,30,1,0.146,0.129
40,9,31,2,8,0,6,4,0.303,0.762
17,6,48,19,8,1,1,0,0.23,0.29
2,13,3,24,7,30,6,15,0.076,0.044
17,22,7,5,7,23,0,19,0.212,0.218
17,22,7,5,7,23,0,19,0.237,0.251
20,12,3,14,7,5,3,36,0.845,1.432
19,1,2,21,7,1,12,37,0.831,2.089
1,7,5,33,7,1,11,35,1.075,1.614
0,23,9,4,7,33,23,1,0.078,0.034
2,7,14,17,7,5,22,26,0.295,0.391
5,23,14,9,7,7,11,24,0.382,0.507
41,14,1,1,7,19,6,12,0.154,0.13
41,14,1,1,7,19,6,12,0.154,0.143
1,5,41,15,7,19,1,11,0.292,0.296
12,6,1,34,7,22,12,6,0.077,0.058
0,5,30,10,7,5,21,22,0.46,0.656
13,4,49,2,7,8,4,13,0.46,0.567
12,6,9,1,7,1,45,19,0.319,0.416
22,5,1,42,7,4,4,15,0.301,0.435
7,53,1,0,7,11,18,3,0.076,0.046
19,2,35,6,7,7,18,6,0.325,0.264
1,3,50,7,7,7,23,2,0.295,0.246
36,12,5,12,7,9,19,0,0.089,0.076
35,15,15,18,7,4,2,4,0.152,0.319
9,4,12,18,7,3,43,4,0.107,0.158
6,3,44,24,7,5,10,1,0.24,0.248
7,15,21,14,7,2,30,4,0.11,0.251
7,28,19,20,7,2,15,2,0.145,0.139
2,3,6,6,6,11,30,36,0.52,0.811
13,13,5,1,6,36,17,9,0.151,0.058
6,4,29,9,6,37,1,8,0.195,0.108
6,6,18,15,6,26,4,18,0.214,0.234
6,6,18,15,6,26,4,18,0.198,0.256
4,6,10,4,6,17,27,26,0.32,0.362
5,17,6,3,6,19,22,22,0.162,0.152
22,14,11,6,6,5,3,33,0.883,1.508
21,22,0,12,6,18,13,8,0.076,0.078
29,3,8,4,6,1,24,25,0.378,1.134
8,0,0,11,6,1,50,24,0.182,0.306
2,15,20,22,6,0,10,25,0.47,0.949
19,19,11,2,6,20,22,1,0.102,0.104
4,11,37,22,6,15,1,4,0.157,0.256
25,0,42,3,6,6,8,10,0.348,0.405
13,2,42,11,6,6,10,10,0.31,0.374
4,16,11,44,6,14,5,0,0.084,0.154
15,7,14,9,5,27,3,20,0.286,0.267
6,6,9,20,5,30,8,16,0.085,0.06
12,1,25,5,5,23,7,22,0.186,0.146
7,6,21,10,5,28,7,16,0.165,0.137
14,7,14,4,5,15,13,28,0.37,0.496
4,28,1,0,5,4,21,37,0.41,0.54
40,1,2,0,5,24,13,15,0.104,0.087
10,4,3,4,5,9,42,23,0.19,0.19
24,1,28,7,5,19,3,12,0.269,0.32
11,6,14,17,5,31,16,0,0.108,0.084
24,1,29,7,5,19,3,12,0.277,0.294
0,10,32,5,5,13,18,17,0.335,0.431
12,2,40,8,5,20,5,8,0.245,0.24
25,28,4,12,5,23,1,1,0.117,0.07
2,22,0,18,5,18,31,4,0.074,0.045
14,20,4,0,5,6,35,16,0.158,0.182
4,3,20,1,5,5,46,16,0.167,0.189
7,45,18,1,5,3,4,17,0.34,0.387
2,26,30,10,5,8,9,10,0.209,0.192
17,7,0,3,5,17,51,0,0.098,0.047
15,1,38,2,5,7,22,10,0.397,0.413
9,14,28,2,5,4,25,13,0.181,0.267
15,20,4,10,5,11,30,5,0.089,0.062
3,39,12,7,5,2,18,14,0.275,0.252
3,2,54,7,5,12,14,3,0.166,0.169
20,1,17,9,5,11,33,4,0.129,0.187
10,19,23,9,5,8,24,2,0.104,0.107
26,3,41,11,5,5,5,4,0.425,0.342
14,40,6,19,5,2,10,4,0.155,0.117
14,40,6,19,5,2,10,4,0.115,0.089
26,13,1,5,5,0,49,1,0.091,0.072
40,15,2,12,5,0,25,1,0.11,0.235
31,0,0,19,4,24,0,22,0.287,0.386
21,2,1,3,4,7,28,34,0.371,0.57
11,10,14,21,4,21,1,18,0.123,0.077
2,7,36,3,4,0,9,39,1.311,2.226
17,15,2,10,4,29,15,8,0.085,0.046
34,21,2,4,4,17,4,15,0.208,0.144
13,7,2,12,4,10,35,17,0.139,0.11
3,13,26,6,4,2,25,21,0.449,0.591
0,12,4,7,4,11,52,10,0.084,0.091
0,8,10,9,4,9,49,11,0.111,0.086
26,9,11,20,4,15,10,5,0.095,0.082
8,24,3,15,4,10,28,8,0.111,0.098
18,16,16,17,4,13,15,1,0.127,0.102
26,5,2,24,4,10,27,2,0.088,0.075
51,0,7,20,4,10,7,1,0.106,0.1
3,2,17,12,4,3,52,7,0.114,0.155
21,42,5,19,4,8,0,1,0.097,0.082
19,20,2,45,4,0,3,7,0.201,0.219
7,34,32,9,4,2,9,3,0.119,0.324
3,18,15,18,3,40,0,3,0.082,0.039
15,13,1,3,3,3,28,34,0.705,0.94
6,6,24,12,3,32,13,4,0.136,0.106
10,3,37,11,3,8,2,26,0.62,0.726
7,26,14,13,3,3,5,29,0.44,0.833
0,5,33,9,3,12,21,17,0.224,0.354
1,9,37,15,3,3,8,24,0.768,1.082
24,2,27,14,3,13,4,13,0.229,0.233
36,0,8,19,3,15,9,10,0.119,0.111
4,18,26,19,3,16,11,3,0.097,0.085
4,9,19,6,3,5,43,11,0.218,0.159
3,31,28,15,3,15,4,1,0.122,0.088
14,34,22,6,3,9,5,7,0.156,0.146
3,31,28,15,3,15,4,1,0.11,0.105
7,3,31,28,3,9,14,5,0.129,0.234
17,5,33,13,3,7,18,4,0.289,0.198
19,46,0,15,3,8,6,3,0.126,0.073
37,16,30,3,3,2,3,6,0.193,0.374
23,25,10,0,3,4,32,3,0.102,0.091
14,14,9,11,3,0,44,5,0.15,0.119
15,22,16,0,3,4,40,0,0.09,0.065
8,31,3,3,2,2,4,47,1.696,2.197
5,34,3,9,2,3,1,43,1.011,2.507
1,1,26,11,2,13,19,27,0.399,0.898
11,2,13,16,2,9,19,28,0.402,0.622
12,30,19,1,2,11,2,23,0.262,0.616
5,1,17,39,2,14,11,11,0.106,0.242
24,9,37,2,2,14,2,9,0.261,0.289
5,12,4,47,2,11,11,8,0.119,0.125
17,6,21,0,2,3,35,16,0.287,0.302
26,10,40,2,2,8,2,10,0.344,0.3
2,12,17,27,2,3,24,14,0.17,0.202
12,14,27,27,2,8,3,7,0.179,0.211
2,4,57,19,2,2,2,12,0.488,0.636
